id,userid,total,created
5304,5887,7700,06/05/2017 13:53
5311,1814,4200,06/05/2017 13:59
5318,1690,2093,06/05/2017 14:15
5325,4220,2380,06/05/2017 14:40
5332,640,3850,06/05/2017 15:17
5339,5701,3150,06/05/2017 15:56
5346,52,2450,06/05/2017 16:45
5353,23,2660,06/05/2017 17:37
5360,3168,2450,06/05/2017 18:26
5367,6467,2800,06/05/2017 19:19
5374,6009,4893,06/05/2017 20:05
5381,6233,3850,06/05/2017 20:26
5388,145,2450,06/05/2017 21:24
5395,1714,3493,06/05/2017 22:23
5402,3973,630,06/05/2017 23:35
5409,229,4550,07/05/2017 01:20
5416,6009,3150,07/05/2017 06:48
5423,2687,2793,07/05/2017 09:18
5430,2219,4046,07/05/2017 10:52
5437,5711,2450,07/05/2017 11:08
5444,416,3850,07/05/2017 12:27
5451,658,0,07/05/2017 13:41
5458,6237,0,07/05/2017 14:35
5465,2030,5600,07/05/2017 16:14
5472,1043,4186,07/05/2017 17:55
5479,2806,1925,07/05/2017 18:52
5486,1260,0,07/05/2017 21:07
5493,1127,2450,07/05/2017 22:05
5500,3052,3850,07/05/2017 22:54
5507,705,2275,07/05/2017 23:19
5514,293,2450,08/05/2017 07:57
5521,3425,3493,08/05/2017 10:09
5528,52,7350,08/05/2017 10:59
5535,264,4158,08/05/2017 11:22
5542,248,0,08/05/2017 11:46
5549,437,5880,08/05/2017 12:28
5556,324,2310,08/05/2017 12:45
5563,3288,6300,08/05/2017 13:12
5570,3876,12600,08/05/2017 13:50
5577,6375,1463,08/05/2017 14:33
5584,5496,5600,08/05/2017 15:10
5591,6,5250,08/05/2017 15:27
5598,4271,0,08/05/2017 15:57
5605,1469,1743,08/05/2017 16:41
5612,5705,3493,08/05/2017 17:28
5619,776,4620,08/05/2017 17:37
5626,31,2443,08/05/2017 17:55
5633,1331,2800,08/05/2017 18:27
5640,5610,4704,08/05/2017 19:25
5647,1034,9450,08/05/2017 19:49
5654,4,0,08/05/2017 20:47
5661,3288,1890,08/05/2017 21:59
5668,201,2093,08/05/2017 22:33
5675,4164,4193,09/05/2017 00:01
5682,433,4487,09/05/2017 06:08
5689,4795,2093,09/05/2017 09:57
5696,5402,2310,09/05/2017 10:32
5703,4383,0,09/05/2017 10:57
5710,6956,0,09/05/2017 11:16
5717,6760,5740,09/05/2017 12:06
5724,4484,1323,09/05/2017 12:22
5731,6328,1190,09/05/2017 12:49
5738,2292,1624,09/05/2017 13:54
5745,832,1372,09/05/2017 14:40
5752,31,3920,09/05/2017 15:17
5759,6699,980,09/05/2017 15:50
5766,4096,1232,09/05/2017 16:33
5773,2687,0,09/05/2017 16:56
5780,5495,1680,09/05/2017 17:13
5787,365,2093,09/05/2017 17:44
5794,191,2870,09/05/2017 18:19
5801,4637,61698,09/05/2017 19:14
5808,4981,1505,09/05/2017 20:38
5815,2063,5593,09/05/2017 21:15
5822,4172,2870,09/05/2017 22:05
5829,52,0,09/05/2017 22:46
5836,4472,1925,09/05/2017 23:32
5843,4637,16086,10/05/2017 00:10
5850,6656,6986,10/05/2017 10:31
5857,3562,2093,10/05/2017 11:09
5864,1260,2793,10/05/2017 11:30
5871,5983,0,10/05/2017 12:09
5878,2289,630,10/05/2017 12:37
5885,7197,2100,10/05/2017 13:31
5892,6921,2310,10/05/2017 14:00
5899,5647,3850,10/05/2017 14:30
5906,6162,1323,10/05/2017 15:01
5913,3973,2793,10/05/2017 15:49
5920,705,1638,10/05/2017 16:20
5927,5349,3465,10/05/2017 16:50
5934,3910,2065,10/05/2017 16:55
5941,4125,6125,10/05/2017 17:11
5948,7375,980,10/05/2017 17:20
5955,3618,3850,10/05/2017 17:34
5962,7390,3850,10/05/2017 17:39
5969,7191,2450,10/05/2017 17:51
5976,4408,4130,10/05/2017 18:08
5983,2289,8386,10/05/2017 18:33
5990,7353,2758,10/05/2017 19:04
5997,7504,2793,10/05/2017 19:50
6004,1278,3465,10/05/2017 20:18
6011,6645,1771,10/05/2017 20:59
6018,6267,2730,10/05/2017 21:22
6025,50,2450,10/05/2017 22:02
6032,4295,2758,10/05/2017 22:36
6039,797,4193,10/05/2017 23:24
6046,6921,5593,11/05/2017 00:19
6053,7261,0,11/05/2017 07:43
6060,1736,14700,11/05/2017 09:31
6067,6233,3150,11/05/2017 09:58
6074,3425,6650,11/05/2017 10:22
6081,2097,3500,11/05/2017 11:01
6088,908,2100,11/05/2017 11:28
6095,15,3493,11/05/2017 11:45
6102,1736,9800,11/05/2017 12:13
6109,4295,2345,11/05/2017 12:28
6116,2063,6650,11/05/2017 13:23
6123,6389,0,11/05/2017 13:36
6130,75,2793,11/05/2017 13:43
6137,6987,17220,11/05/2017 14:17
6144,2218,2940,11/05/2017 14:35
6151,7243,1890,11/05/2017 15:07
6158,4295,2870,11/05/2017 15:57
6165,3517,0,11/05/2017 16:05
6172,6398,3150,11/05/2017 16:20
6179,156,0,11/05/2017 16:53
6186,6238,2100,11/05/2017 17:15
6193,2150,2758,11/05/2017 17:41
6200,4424,6279,11/05/2017 18:07
6207,5819,9093,11/05/2017 18:20
6214,75,0,11/05/2017 18:49
6221,1617,6650,11/05/2017 19:26
6228,7328,385,11/05/2017 20:11
6235,5435,2870,11/05/2017 20:45
6242,265,1750,11/05/2017 21:09
6249,52,2170,11/05/2017 21:51
6256,181,10493,11/05/2017 22:32
6263,7689,3633,11/05/2017 22:57
6270,5638,2310,11/05/2017 23:24
6277,229,0,12/05/2017 00:09
6284,1863,2520,12/05/2017 00:40
6291,4779,1372,12/05/2017 08:18
6298,7606,2093,12/05/2017 09:28
6305,247,8379,12/05/2017 10:09
6312,7691,6650,12/05/2017 11:07
6319,1025,0,12/05/2017 11:51
6326,7691,5950,12/05/2017 12:24
6333,3561,1960,12/05/2017 12:56
6340,69,5040,12/05/2017 13:37
6347,3867,5180,12/05/2017 14:05
6354,7900,0,12/05/2017 14:41
6361,6398,8239,12/05/2017 15:00
6368,1929,8239,12/05/2017 15:20
6375,7685,2793,12/05/2017 15:52
6382,52,3493,12/05/2017 16:14
6389,4144,2450,12/05/2017 16:21
6396,7383,1050,12/05/2017 16:59
6403,2063,14700,12/05/2017 17:13
6410,967,11480,12/05/2017 17:34
6417,3934,2100,12/05/2017 17:58
6424,4295,3150,12/05/2017 18:36
6431,701,2030,12/05/2017 19:06
6438,6888,1981,12/05/2017 19:36
6445,1736,3920,12/05/2017 20:05
6452,188,1400,12/05/2017 21:02
6459,7969,0,12/05/2017 21:34
6466,336,3150,12/05/2017 22:40
6473,8010,1624,13/05/2017 00:13
6480,6075,1680,13/05/2017 06:32
6487,1745,14126,13/05/2017 10:16
6494,4397,2450,13/05/2017 10:58
6501,4298,11620,13/05/2017 11:48
6508,340,3850,13/05/2017 12:29
6515,7270,5425,13/05/2017 12:57
6522,181,18172,13/05/2017 13:46
6529,7211,3500,13/05/2017 14:12
6536,6024,2345,13/05/2017 14:31
6543,7568,8365,13/05/2017 15:03
6550,5120,2100,13/05/2017 15:34
6557,1083,6930,13/05/2017 16:26
6564,4408,2443,13/05/2017 16:35
6571,306,0,13/05/2017 17:11
6578,3973,3885,13/05/2017 17:38
6585,104,2940,13/05/2017 18:26
6592,3655,5152,13/05/2017 19:16
6599,2245,1624,13/05/2017 20:12
6606,4125,1680,13/05/2017 20:37
6613,3996,5670,13/05/2017 21:13
6620,92,5054,13/05/2017 21:50
6627,4531,4893,13/05/2017 22:42
6634,6820,0,13/05/2017 23:43
6641,4531,3850,14/05/2017 06:25
6648,6879,4340,14/05/2017 09:40
6655,76,1680,14/05/2017 10:42
6662,4020,4193,14/05/2017 12:02
6669,5819,5040,14/05/2017 12:42
6676,24,2156,14/05/2017 13:18
6683,8212,3150,14/05/2017 14:09
6690,3521,0,14/05/2017 14:50
6697,1127,3150,14/05/2017 16:00
6704,8265,3486,14/05/2017 17:07
6711,6195,1680,14/05/2017 17:22
6718,3533,2450,14/05/2017 18:04
6725,8265,2765,14/05/2017 18:17
6732,6093,4900,14/05/2017 19:21
6739,260,3122,14/05/2017 21:38
6746,140,0,14/05/2017 22:30
6753,6608,2674,14/05/2017 22:50
6760,52,2793,14/05/2017 23:44
6767,150,5425,15/05/2017 00:53
6774,7691,3850,15/05/2017 09:09
6781,7902,5593,15/05/2017 10:12
6788,89,1050,15/05/2017 10:32
6795,801,4886,15/05/2017 11:22
6802,4765,3150,15/05/2017 11:51
6809,7685,8750,15/05/2017 12:12
6816,8151,3640,15/05/2017 12:48
6823,5813,4893,15/05/2017 13:27
6830,6709,9331,15/05/2017 13:56
6837,1996,2940,15/05/2017 14:31
6844,6729,4193,15/05/2017 14:51
6851,5929,1680,15/05/2017 15:27
6858,6238,9744,15/05/2017 15:42
6865,2289,2870,15/05/2017 15:57
6872,75,2793,15/05/2017 16:12
6879,7270,2793,15/05/2017 16:46
6886,31,6265,15/05/2017 17:07
6893,6365,1610,15/05/2017 17:37
6900,2245,4893,15/05/2017 18:34
6907,7978,2310,15/05/2017 19:09
6914,3973,0,15/05/2017 19:33
6921,6357,658,15/05/2017 20:34
6928,6357,2100,15/05/2017 21:23
6935,4408,1610,15/05/2017 21:58
6942,6987,6020,15/05/2017 22:54
6949,5998,2793,16/05/2017 00:11
6956,7296,0,16/05/2017 08:22
6963,8452,10920,16/05/2017 08:56
6970,4153,1610,16/05/2017 09:51
6977,168,1743,16/05/2017 10:40
6984,75,5586,16/05/2017 11:29
6991,6912,1680,16/05/2017 12:11
6998,7151,2793,16/05/2017 12:53
7005,8234,1750,16/05/2017 13:31
7012,3729,12950,16/05/2017 14:11
7019,6992,2975,16/05/2017 14:40
7026,4153,2660,16/05/2017 15:02
7033,3973,1393,16/05/2017 15:24
7040,89,0,16/05/2017 15:48
7047,476,2030,16/05/2017 16:16
7054,7398,0,16/05/2017 17:09
7061,258,1855,16/05/2017 17:44
7068,7947,4865,16/05/2017 18:18
7075,1083,2310,16/05/2017 19:04
7082,5,2100,16/05/2017 20:04
7089,293,1050,16/05/2017 20:29
7096,1331,3850,16/05/2017 20:50
7103,5,6825,16/05/2017 21:22
7110,1836,2793,16/05/2017 21:42
7117,264,3640,16/05/2017 22:24
7124,539,6825,16/05/2017 22:47
7131,404,2793,16/05/2017 23:37
7138,148,11130,17/05/2017 01:41
7145,212,0,17/05/2017 09:07
7152,4020,2450,17/05/2017 10:37
7159,3934,13650,17/05/2017 11:27
7166,736,5915,17/05/2017 11:44
7173,5884,6650,17/05/2017 11:58
7180,2218,2310,17/05/2017 12:21
7187,8629,2975,17/05/2017 12:50
7194,5891,1120,17/05/2017 13:24
7201,6989,2093,17/05/2017 13:42
7208,5935,700,17/05/2017 14:15
7215,1247,4165,17/05/2017 15:01
7222,5158,1750,17/05/2017 15:38
7229,5315,5250,17/05/2017 16:17
7236,8681,4375,17/05/2017 16:38
7243,8681,2121,17/05/2017 16:51
7250,8968,6825,17/05/2017 17:08
7257,6009,3850,17/05/2017 17:26
7264,8811,2800,17/05/2017 17:53
7271,8795,6825,17/05/2017 18:36
7278,1310,6825,17/05/2017 18:49
7285,7333,2100,17/05/2017 19:37
7292,7691,5320,17/05/2017 20:03
7299,7469,0,17/05/2017 20:50
7306,1034,4375,17/05/2017 21:09
7313,3008,4543,17/05/2017 21:24
7320,345,11795,17/05/2017 21:57
7327,8795,6825,17/05/2017 22:20
7334,6653,4375,17/05/2017 22:43
7341,9192,0,17/05/2017 23:17
7348,7333,2443,18/05/2017 00:22
7355,9250,3850,18/05/2017 01:18
7362,3049,1750,18/05/2017 06:36
7369,698,10955,18/05/2017 08:18
7376,9149,1925,18/05/2017 09:26
7383,9325,1435,18/05/2017 10:20
7390,9216,2100,18/05/2017 10:43
7397,9285,7665,18/05/2017 11:04
7404,275,5250,18/05/2017 11:26
7411,9127,2093,18/05/2017 11:44
7418,8813,707,18/05/2017 12:13
7425,8865,1610,18/05/2017 12:39
7432,218,4725,18/05/2017 12:56
7439,8735,1750,18/05/2017 13:17
7446,23,1155,18/05/2017 13:29
7453,7163,1750,18/05/2017 13:56
7460,3827,945,18/05/2017 14:24
7467,1996,9100,18/05/2017 14:37
7474,9449,3360,18/05/2017 15:01
7481,640,637,18/05/2017 15:13
7488,8151,2100,18/05/2017 15:31
7495,2289,4725,18/05/2017 16:04
7502,4531,1610,18/05/2017 16:43
7509,7766,1750,18/05/2017 17:00
7516,3561,6860,18/05/2017 17:16
7523,6823,6825,18/05/2017 17:29
7530,7298,2870,18/05/2017 17:56
7537,156,1575,18/05/2017 18:09
7544,4561,0,18/05/2017 18:33
7551,9522,2030,18/05/2017 18:49
7558,9531,2030,18/05/2017 19:20
7565,8857,6958,18/05/2017 20:04
7572,4414,2093,18/05/2017 20:47
7579,8956,2100,18/05/2017 21:32
7586,7595,2093,18/05/2017 22:08
7593,6233,4200,18/05/2017 22:25
7600,6287,2443,18/05/2017 22:50
7607,9592,1750,18/05/2017 23:05
7614,6094,3500,18/05/2017 23:48
7621,8235,0,19/05/2017 00:14
7628,3804,0,19/05/2017 01:50
7635,9547,2100,19/05/2017 07:53
7642,2149,11025,19/05/2017 08:40
7649,9162,4725,19/05/2017 09:40
7656,4020,3500,19/05/2017 10:20
7663,889,1680,19/05/2017 11:12
7670,889,4095,19/05/2017 11:30
7677,31,6825,19/05/2017 11:52
7684,6527,3220,19/05/2017 12:13
7691,9307,1771,19/05/2017 12:44
7698,9393,2450,19/05/2017 13:07
7705,9534,3570,19/05/2017 13:24
7712,236,3920,19/05/2017 13:39
7719,191,0,19/05/2017 13:53
7726,6557,3220,19/05/2017 14:10
7733,6511,2100,19/05/2017 14:48
7740,187,3220,19/05/2017 15:12
7747,3008,1750,19/05/2017 15:25
7754,8665,2765,19/05/2017 15:46
7761,4408,10640,19/05/2017 16:03
7768,247,6930,19/05/2017 16:08
7775,8697,1925,19/05/2017 16:18
7782,3208,3780,19/05/2017 16:42
7789,736,3500,19/05/2017 17:07
7796,8448,5593,19/05/2017 17:24
7803,869,3850,19/05/2017 17:58
7810,9325,4725,19/05/2017 18:09
7817,9157,5600,19/05/2017 18:18
7824,9461,3150,19/05/2017 18:35
7831,5401,0,19/05/2017 19:25
7838,5657,5740,19/05/2017 19:57
7845,2063,2093,19/05/2017 20:57
7852,4257,2079,19/05/2017 21:35
7859,662,3360,19/05/2017 21:59
7866,3087,2961,19/05/2017 22:08
7873,8850,1106,19/05/2017 22:50
7880,8293,5306,19/05/2017 23:41
7887,9154,3360,20/05/2017 00:31
7894,355,10640,20/05/2017 03:17
7901,7895,9660,20/05/2017 08:42
7908,1469,2520,20/05/2017 09:59
7915,4432,2100,20/05/2017 10:48
7922,31,2758,20/05/2017 11:16
7929,9116,2170,20/05/2017 11:49
7936,9404,3850,20/05/2017 12:15
7943,7691,4060,20/05/2017 12:34
7950,65,6825,20/05/2017 12:43
7957,31,6440,20/05/2017 13:03
7964,187,1610,20/05/2017 13:27
7971,2074,1750,20/05/2017 13:45
7978,3196,4725,20/05/2017 14:12
7985,9114,840,20/05/2017 14:21
7992,7270,1610,20/05/2017 14:35
7999,9733,3850,20/05/2017 15:05
8006,9156,1610,20/05/2017 15:54
8013,9299,3675,20/05/2017 16:35
8020,8223,10836,20/05/2017 16:54
8027,8268,11830,20/05/2017 17:15
8034,9116,2170,20/05/2017 17:45
8041,52,3220,20/05/2017 19:00
8048,31,23800,20/05/2017 19:58
8055,9393,3220,20/05/2017 20:35
8062,8997,0,20/05/2017 21:20
8069,20,4893,20/05/2017 22:19
8076,10063,3500,20/05/2017 23:29
8083,10008,0,21/05/2017 00:38
8090,7930,2520,21/05/2017 07:31
8097,9241,4620,21/05/2017 08:24
8104,8655,1610,21/05/2017 09:10
8111,9657,2310,21/05/2017 10:20
8118,7691,4200,21/05/2017 10:54
8125,329,11193,21/05/2017 12:12
8132,9404,4725,21/05/2017 12:39
8139,3236,6482,21/05/2017 13:12
8146,8821,0,21/05/2017 14:01
8153,4501,2352,21/05/2017 14:46
8160,7691,4193,21/05/2017 15:01
8167,6237,11060,21/05/2017 15:33
8174,8337,1624,21/05/2017 15:42
8181,3342,12495,21/05/2017 16:28
8188,451,0,21/05/2017 16:48
8195,3561,4179,21/05/2017 17:18
8202,8638,1393,21/05/2017 17:48
8209,371,1750,21/05/2017 18:10
8216,2354,2450,21/05/2017 18:32
8223,6651,2100,21/05/2017 19:02
8230,2289,1960,21/05/2017 19:53
8237,3087,1743,21/05/2017 20:27
8244,1274,1155,21/05/2017 21:16
8251,8933,2450,21/05/2017 21:36
8258,7222,1890,21/05/2017 22:19
8265,10000,3220,21/05/2017 22:51
8272,4144,3150,21/05/2017 23:28
8279,10275,1925,22/05/2017 00:24
8286,3457,0,22/05/2017 01:46
8293,9327,2450,22/05/2017 09:49
8300,7691,1386,22/05/2017 10:48
8307,7283,1393,22/05/2017 11:07
8314,9271,1610,22/05/2017 11:45
8321,9483,3080,22/05/2017 12:13
8328,8685,0,22/05/2017 12:28
8335,65,1680,22/05/2017 12:37
8342,10327,3115,22/05/2017 12:53
8349,10180,1610,22/05/2017 13:16
8356,1996,3220,22/05/2017 13:39
8363,1617,4760,22/05/2017 14:10
8370,1085,4193,22/05/2017 14:31
8377,6128,4186,22/05/2017 14:43
8384,6117,4186,22/05/2017 15:08
8391,3096,0,22/05/2017 15:22
8398,10336,4375,22/05/2017 15:41
8405,8413,4690,22/05/2017 15:51
8412,902,3850,22/05/2017 16:01
8419,10207,1750,22/05/2017 16:33
8426,5010,1400,22/05/2017 16:45
8433,10428,1393,22/05/2017 17:06
8440,96,1680,22/05/2017 17:20
8447,8190,2450,22/05/2017 17:50
8454,776,1750,22/05/2017 18:15
8461,5834,2520,22/05/2017 18:28
8468,8108,29400,22/05/2017 19:09
8475,1083,2310,22/05/2017 19:37
8482,9168,0,22/05/2017 20:00
8489,142,4179,22/05/2017 20:25
8496,7772,1470,22/05/2017 21:23
8503,3342,21875,22/05/2017 22:00
8510,3196,5243,22/05/2017 22:31
8517,293,4725,22/05/2017 23:00
8524,7606,2093,22/05/2017 23:16
8531,10336,5915,22/05/2017 23:30
8538,64,2100,22/05/2017 23:49
8545,6804,2380,23/05/2017 00:48
8552,10475,1750,23/05/2017 03:08
8559,10534,2093,23/05/2017 09:31
8566,191,5600,23/05/2017 10:05
8573,9812,2520,23/05/2017 10:56
8580,6280,5600,23/05/2017 11:26
8587,9630,0,23/05/2017 11:49
8594,7586,0,23/05/2017 12:02
8601,10374,2030,23/05/2017 12:20
8608,10374,0,23/05/2017 12:36
8615,3517,2800,23/05/2017 12:48
8622,10374,1680,23/05/2017 13:01
8629,92,1043,23/05/2017 13:19
8636,8685,2093,23/05/2017 13:24
8643,615,8050,23/05/2017 13:59
8650,9327,2870,23/05/2017 14:23
8657,662,0,23/05/2017 14:47
8664,9449,1393,23/05/2017 15:03
8671,4020,2443,23/05/2017 15:48
8678,8991,1393,23/05/2017 16:10
8685,2149,4550,23/05/2017 16:19
8692,4823,7000,23/05/2017 16:33
8699,7964,3220,23/05/2017 16:49
8706,6608,2450,23/05/2017 17:06
8713,9842,4865,23/05/2017 17:39
8720,10820,1680,23/05/2017 17:57
8727,9271,3675,23/05/2017 18:24
8734,9404,10780,23/05/2017 19:05
8741,258,5740,23/05/2017 19:12
8748,4794,10486,23/05/2017 20:11
8755,6,4550,23/05/2017 21:07
8762,1193,7875,23/05/2017 21:19
8769,10874,2940,23/05/2017 21:50
8776,6823,5950,23/05/2017 22:32
8783,7389,3325,23/05/2017 23:14
8790,8831,3220,24/05/2017 00:42
8797,7691,1750,24/05/2017 07:35
8804,10974,4375,24/05/2017 09:35
8811,6128,2093,24/05/2017 10:17
8818,8795,6825,24/05/2017 10:34
8825,7691,588,24/05/2017 11:16
8832,212,1337,24/05/2017 11:31
8839,10758,875,24/05/2017 12:04
8846,7692,12285,24/05/2017 12:30
8853,10270,0,24/05/2017 12:55
8860,9296,2723,24/05/2017 13:22
8867,5701,6825,24/05/2017 13:55
8874,1369,2870,24/05/2017 14:11
8881,5705,2450,24/05/2017 14:20
8888,9899,2793,24/05/2017 14:28
8895,10982,5460,24/05/2017 14:32
8902,201,5600,24/05/2017 14:42
8909,9902,2275,24/05/2017 14:49
8916,9114,1323,24/05/2017 15:25
8923,9351,2275,24/05/2017 16:04
8930,7296,2870,24/05/2017 16:19
8937,2289,2275,24/05/2017 16:38
8944,6166,1750,24/05/2017 16:52
8951,7676,3850,24/05/2017 17:20
8958,11159,5600,24/05/2017 17:48
8965,11159,595,24/05/2017 18:12
8972,474,1610,24/05/2017 18:36
8979,8647,1393,24/05/2017 18:50
8986,10636,2240,24/05/2017 19:12
8993,10664,4872,24/05/2017 19:54
9000,7691,1050,24/05/2017 20:27
9007,10647,0,24/05/2017 21:24
9014,5120,2093,24/05/2017 21:59
9021,10757,2380,24/05/2017 22:23
9028,8337,770,24/05/2017 22:45
9035,5730,0,24/05/2017 23:24
9042,7316,16800,24/05/2017 23:32
9049,4414,2786,24/05/2017 23:50
9056,2097,0,25/05/2017 01:46
9063,10950,0,25/05/2017 07:21
9070,6117,4375,25/05/2017 08:55
9077,10374,0,25/05/2017 09:41
9084,2859,1610,25/05/2017 10:41
9091,4020,7000,25/05/2017 11:28
9098,260,2093,25/05/2017 11:51
9105,6992,2450,25/05/2017 12:21
9112,6071,0,25/05/2017 12:49
9119,8504,1750,25/05/2017 13:26
9126,1083,2310,25/05/2017 13:41
9133,11298,2030,25/05/2017 14:05
9140,11318,2870,25/05/2017 14:22
9147,258,4200,25/05/2017 14:52
9154,10653,0,25/05/2017 15:13
9161,2149,910,25/05/2017 15:23
9168,11331,2310,25/05/2017 15:41
9175,1011,3367,25/05/2017 16:17
9182,8503,1050,25/05/2017 16:43
9189,10653,0,25/05/2017 16:53
9196,11362,2065,25/05/2017 17:24
9203,3618,5040,25/05/2017 17:41
9210,4690,0,25/05/2017 18:01
9217,11220,2093,25/05/2017 18:15
9224,10477,2065,25/05/2017 18:43
9231,1068,0,25/05/2017 19:05
9238,3008,3360,25/05/2017 19:33
9245,5748,5320,25/05/2017 20:02
9252,5464,2093,25/05/2017 20:23
9259,5272,4130,25/05/2017 20:42
9266,6,4193,25/05/2017 20:57
9273,2063,16800,25/05/2017 21:40
9280,3473,5600,25/05/2017 22:17
9287,336,4193,25/05/2017 22:59
9294,10636,2443,25/05/2017 23:12
9301,10985,1925,25/05/2017 23:31
9308,10268,5950,25/05/2017 23:46
9315,6912,2030,26/05/2017 00:04
9322,9260,0,26/05/2017 00:38
9329,9546,1869,26/05/2017 04:06
9336,11398,1925,26/05/2017 08:08
9343,11123,0,26/05/2017 08:53
9350,9899,2940,26/05/2017 09:42
9357,3669,2415,26/05/2017 10:12
9364,944,1610,26/05/2017 10:28
9371,1814,4585,26/05/2017 10:40
9378,3910,1750,26/05/2017 11:00
9385,2149,8750,26/05/2017 11:11
9392,11123,2275,26/05/2017 11:32
9399,7283,4200,26/05/2017 11:43
9406,1388,546,26/05/2017 11:51
9413,440,2100,26/05/2017 12:12
9420,7469,2100,26/05/2017 12:30
9427,8337,5250,26/05/2017 12:55
9434,5338,1680,26/05/2017 13:20
9441,6071,2065,26/05/2017 13:35
9448,1814,3150,26/05/2017 14:00
9455,8850,2240,26/05/2017 14:09
9462,6645,17850,26/05/2017 14:22
9469,7243,910,26/05/2017 14:35
9476,96,2065,26/05/2017 15:11
9483,10025,3430,26/05/2017 15:34
9490,4271,4200,26/05/2017 16:01
9497,5535,2975,26/05/2017 16:32
9504,11366,1680,26/05/2017 16:50
9511,5705,8680,26/05/2017 17:18
9518,11295,0,26/05/2017 17:29
9525,3827,0,26/05/2017 18:11
9532,11534,4725,26/05/2017 18:43
9539,7860,2723,26/05/2017 19:14
9546,10230,6650,26/05/2017 19:33
9553,1013,3220,26/05/2017 19:56
9560,7834,3150,26/05/2017 21:10
9567,175,6125,26/05/2017 21:40
9574,5272,4130,26/05/2017 22:24
9581,6031,0,26/05/2017 22:50
9588,53,6293,26/05/2017 23:15
9595,1667,1750,26/05/2017 23:45
9602,3242,2450,27/05/2017 05:17
9609,11638,1750,27/05/2017 08:42
9616,9939,0,27/05/2017 09:45
9623,6071,4550,27/05/2017 10:25
9630,10773,0,27/05/2017 11:03
9637,3008,4130,27/05/2017 11:40
9644,525,0,27/05/2017 12:01
9651,4252,2590,27/05/2017 12:16
9658,6992,0,27/05/2017 12:30
9665,8187,2520,27/05/2017 12:44
9672,2864,2450,27/05/2017 12:57
9679,7101,1393,27/05/2017 13:11
9686,9057,0,27/05/2017 13:29
9693,191,3150,27/05/2017 13:54
9700,11680,2870,27/05/2017 14:17
9707,9690,0,27/05/2017 14:44
9714,9690,5600,27/05/2017 15:01
9721,8220,3150,27/05/2017 15:11
9728,10755,4340,27/05/2017 15:24
9735,7692,0,27/05/2017 15:34
9742,343,1750,27/05/2017 16:01
9749,11093,3220,27/05/2017 16:27
9756,11706,3493,27/05/2017 16:51
9763,11424,2793,27/05/2017 17:05
9770,2098,1750,27/05/2017 17:20
9777,9481,5145,27/05/2017 17:55
9784,5893,3395,27/05/2017 18:14
9791,9902,2870,27/05/2017 18:29
9798,11414,1624,27/05/2017 18:50
9805,3517,2100,27/05/2017 19:10
9812,11224,2415,27/05/2017 20:19
9819,95,4375,27/05/2017 21:27
9826,10742,2660,27/05/2017 22:41
9833,10455,2485,27/05/2017 23:12
9840,8913,4200,27/05/2017 23:50
9847,11799,2093,28/05/2017 00:44
9854,11795,0,28/05/2017 01:45
9861,9481,13300,28/05/2017 08:57
9868,1193,1393,28/05/2017 09:40
9875,6215,0,28/05/2017 10:43
9882,6162,0,28/05/2017 11:26
9889,5535,0,28/05/2017 11:47
9896,6929,0,28/05/2017 12:05
9903,108,2275,28/05/2017 12:56
9910,9812,1750,28/05/2017 13:30
9917,11854,4193,28/05/2017 14:04
9924,8504,11270,28/05/2017 14:26
9931,6659,9660,28/05/2017 15:02
9938,11008,1925,28/05/2017 15:38
9945,9241,2093,28/05/2017 16:12
9952,10672,2275,28/05/2017 16:41
9959,7691,2905,28/05/2017 17:14
9966,11801,3220,28/05/2017 17:38
9973,371,1890,28/05/2017 18:23
9980,8641,5600,28/05/2017 19:01
9987,7311,4193,28/05/2017 19:45
